Unix,Date,Symbol,Open,High,Low,Close,Volume ETH,Volume USDT,tradecount
1.57654E+12,12/17/2019,ETHUSDT,132.72,132.98,119.11,121.88,563257.36,71709329.27,178977
1.57645E+12,12/16/2019,ETHUSDT,142.46,142.72,127.93,132.73,471018.8594,63632055.58,153717
1.57637E+12,12/15/2019,ETHUSDT,141.79,144.12,139.92,142.46,151189.6588,21495196.82,77131
1.57628E+12,12/14/2019,ETHUSDT,144.8,145.07,141.18,141.79,126232.592,18027581.36,76951
1.5762E+12,12/13/2019,ETHUSDT,144.87,146,142.8,144.8,160695.1856,23203419.96,90805
1.57611E+12,12/12/2019,ETHUSDT,143.41,145.85,139.24,144.87,261615.3044,37425277.04,99231
1.57602E+12,12/11/2019,ETHUSDT,145.53,146.34,142.12,143.39,157843.1048,22772651.17,69834
1.57594E+12,12/10/2019,ETHUSDT,147.4,148.57,143.81,145.56,203215.8494,29746845.43,85725
1.57585E+12,12/9/2019,ETHUSDT,150.44,151.19,146.56,147.38,243775.9925,36345702.35,92204
1.57576E+12,12/8/2019,ETHUSDT,147.16,151.62,146.11,150.44,205301.6026,30606289.29,79766
1.57568E+12,12/7/2019,ETHUSDT,148.46,149.49,146.85,147.14,140471.6859,20799551.35,70677
1.57559E+12,12/6/2019,ETHUSDT,148.11,149.77,145.74,148.45,220674.6858,32549526.4,90076
1.5755E+12,12/5/2019,ETHUSDT,145.45,149.02,143.64,148.1,299073.5397,43777241.59,111694
1.57542E+12,12/4/2019,ETHUSDT,147.19,151.98,143.15,145.38,434430.6238,63840615.24,149648
1.57533E+12,12/3/2019,ETHUSDT,148.66,149.93,145.77,147.17,196329.225,29061161.1,87660
1.57524E+12,12/2/2019,ETHUSDT,150.72,151.42,146.71,148.65,233839.0973,34768563.47,107070
1.57516E+12,12/1/2019,ETHUSDT,151.43,152.49,145.79,150.73,344178.1409,51148792.08,125550
1.57507E+12,11/30/2019,ETHUSDT,154.54,155.25,149.7,151.37,226863.413,34617912.18,96632
1.57499E+12,11/29/2019,ETHUSDT,150.69,157.6,150.23,154.57,328712.2556,50649319.12,129774
1.5749E+12,11/28/2019,ETHUSDT,152.61,154.63,149.09,150.72,317714.5633,48324220.62,124573
1.57481E+12,11/27/2019,ETHUSDT,147.47,155.54,140.84,152.62,564796.4284,83505998.05,192325
1.57473E+12,11/26/2019,ETHUSDT,145.81,149.97,143.37,147.47,354023.043,51873405.04,132207
1.57464E+12,11/25/2019,ETHUSDT,139.99,151.5,131.45,145.69,749675.413,106186791.3,238649
1.57455E+12,11/24/2019,ETHUSDT,151.84,152.86,138.62,139.96,352319.2156,51503705.18,158774
1.57447E+12,11/23/2019,ETHUSDT,149.55,154.33,146.11,151.84,369721.0996,55595157.56,177816
1.57438E+12,11/22/2019,ETHUSDT,161.02,162.79,138,149.56,977977.2379,147595324.6,324167
1.57429E+12,11/21/2019,ETHUSDT,174.75,175.85,157.26,161.01,473895.9299,78641896.23,178521
1.57421E+12,11/20/2019,ETHUSDT,175.93,177.41,173.5,174.72,216315.9331,38001672.19,106534
1.57412E+12,11/19/2019,ETHUSDT,178.2,178.52,172.65,175.94,275886.6411,48414106.96,125824
1.57404E+12,11/18/2019,ETHUSDT,183.82,184.06,175.01,178.2,293551.2363,52985734.28,131823
1.57395E+12,11/17/2019,ETHUSDT,182.37,186.09,180,183.82,198892.4372,36509968.7,93753
1.57386E+12,11/16/2019,ETHUSDT,179.99,183.46,179.3,182.37,172801.5258,31378510.02,89596
1.57378E+12,11/15/2019,ETHUSDT,184.93,186.7,177.67,180,407466.7896,74217250.17,156868
1.57369E+12,11/14/2019,ETHUSDT,188.07,188.72,183.34,184.92,245505.2997,45523714.1,114266
1.5736E+12,11/13/2019,ETHUSDT,187.09,189.66,185.3,188.11,197273.84,36936429.94,89631
1.57352E+12,11/12/2019,ETHUSDT,184.98,187.65,182.41,187.09,256782.6312,47636043.35,124488
1.57343E+12,11/11/2019,ETHUSDT,188.96,190.19,184.06,184.98,255579.9343,47746876.46,128079
1.57334E+12,11/10/2019,ETHUSDT,184.86,191.58,183.3,188.96,274940.5345,51648623.29,133008
1.57326E+12,11/9/2019,ETHUSDT,183.71,185.79,182.63,184.89,192073.3804,35441967.77,112521
1.57317E+12,11/8/2019,ETHUSDT,186.67,188.26,181.41,183.74,365029.7503,67305417.41,167904
1.57308E+12,11/7/2019,ETHUSDT,191.16,192.27,184.59,186.68,309882.0821,58150631.28,152881
1.573E+12,11/6/2019,ETHUSDT,188.65,195.09,187.72,191.16,343219.9224,65471595.21,160110
1.57291E+12,11/5/2019,ETHUSDT,185.71,192.51,182.22,188.68,389668.6472,73036074.78,184562
1.57283E+12,11/4/2019,ETHUSDT,181.53,188.64,180.36,185.71,321175.2913,59357371.31,147624
1.57274E+12,11/3/2019,ETHUSDT,182.9,184.7,178.95,181.54,232621.5215,42260620.38,109861
1.57265E+12,11/2/2019,ETHUSDT,182.86,186,181.53,182.91,179864.3974,32936676.71,107048
1.57257E+12,11/1/2019,ETHUSDT,182.19,184.5,177.02,182.85,331519.7696,60092727.14,154534
1.57248E+12,10/31/2019,ETHUSDT,183.14,185.27,177.66,182.18,410969.861,74696032.73,167038
1.57239E+12,10/30/2019,ETHUSDT,190.45,191.71,179.28,183.13,537770.4306,99508269.89,194946
1.57231E+12,10/29/2019,ETHUSDT,181.67,192.74,181.26,190.46,529964.5054,99024969.84,212841
1.57222E+12,10/28/2019,ETHUSDT,183.84,189.48,180.35,181.72,582179.4455,106933716.7,225343
1.57213E+12,10/27/2019,ETHUSDT,179.42,188.7,176.22,183.75,724423.4053,132329593.4,262415
1.57205E+12,10/26/2019,ETHUSDT,181.53,197.74,173.8,179.49,1211737.437,222906937.8,373782
1.57196E+12,10/25/2019,ETHUSDT,160.39,187.78,160.25,181.5,904832.8606,157496890.7,267143
1.57188E+12,10/24/2019,ETHUSDT,162.35,163.72,158.72,160.38,387310.8377,62419095.11,159778
1.57179E+12,10/23/2019,ETHUSDT,171.19,171.49,153.45,162.35,746955.0981,121126428.2,238790
1.5717E+12,10/22/2019,ETHUSDT,174,175.04,170.3,171.2,255429.4162,44176123.21,123180
1.57162E+12,10/21/2019,ETHUSDT,175.18,177.9,171.59,173.98,270608.5139,47204344.24,128045
1.57153E+12,10/20/2019,ETHUSDT,171.84,176.88,169.21,175.22,299141.0715,51654250.07,125469
1.57144E+12,10/19/2019,ETHUSDT,172.78,174.98,169.44,171.79,296918.7303,51269466.04,127763
1.57136E+12,10/18/2019,ETHUSDT,177.17,177.44,168.66,172.74,319602.4851,55285684.61,139612
1.57127E+12,10/17/2019,ETHUSDT,174.52,178.96,172.61,177.16,298795.8198,52578052.94,133295
1.57118E+12,10/16/2019,ETHUSDT,180.52,181.44,171.81,174.47,347764.9346,61180262.78,151051
1.5711E+12,10/15/2019,ETHUSDT,186.7,188.37,175.96,180.49,405466.3811,73998014.45,155734
1.57101E+12,10/14/2019,ETHUSDT,180.98,187.54,180.43,186.72,279732.8461,51494870.28,123915
1.57092E+12,10/13/2019,ETHUSDT,179.65,184.95,178.52,180.99,247589.2323,45067340.42,113448
1.57084E+12,10/12/2019,ETHUSDT,180.65,184.64,177.59,179.68,290415.2204,52895345.38,118775
1.57075E+12,10/11/2019,ETHUSDT,191.18,196.65,179.41,180.72,621693.6313,115872479.8,181427
1.57067E+12,10/10/2019,ETHUSDT,192.61,194.2,186.88,191.14,436588.5845,83367952.39,150166
1.57058E+12,10/9/2019,ETHUSDT,180.61,195.53,178.96,192.62,562506.8219,105551736.5,182290
1.57049E+12,10/8/2019,ETHUSDT,179.88,184.87,177,180.6,400832.3783,72432729.98,139925
1.57041E+12,10/7/2019,ETHUSDT,170.08,182.32,168.68,179.85,496523.4804,87617964.57,159802
1.57032E+12,10/6/2019,ETHUSDT,176.23,177.04,167.68,170.1,314932.3963,54241930.13,114662
1.57023E+12,10/5/2019,ETHUSDT,175.55,176.71,172.02,176.25,278488.6177,48647162.44,90341
1.57015E+12,10/4/2019,ETHUSDT,174.71,178.98,170.74,175.55,333897.6388,58470302.14,89655
1.57006E+12,10/3/2019,ETHUSDT,180.24,180.72,169.55,174.69,354756.7848,62001237.48,101114
1.56997E+12,10/2/2019,ETHUSDT,175.65,181.29,173.65,180.24,348268.1162,61530973.8,96660
1.56989E+12,10/1/2019,ETHUSDT,180.89,185.53,173.19,175.66,609819.6083,109337395.1,168492
1.5698E+12,9/30/2019,ETHUSDT,169.26,181.24,165.01,180.85,580295.3997,100443187.8,175354
1.56972E+12,9/29/2019,ETHUSDT,173.5,174.5,164.12,169.24,410855.1218,69327213.65,136438
1.56963E+12,9/28/2019,ETHUSDT,173.83,175.49,168,173.49,521775.4659,90120971.17,159337
1.56954E+12,9/27/2019,ETHUSDT,165.92,176.72,161.03,173.79,634932.9671,106461443.9,183611
1.56946E+12,9/26/2019,ETHUSDT,169.96,171.01,152.11,165.92,779942.1715,127948136.3,202020
1.56937E+12,9/25/2019,ETHUSDT,165.72,174.85,161.88,169.96,879001.4621,147619414.1,251456
1.56928E+12,9/24/2019,ETHUSDT,201.25,202.98,150.03,165.81,1478218.827,263412071.5,383778
1.5692E+12,9/23/2019,ETHUSDT,211.2,211.68,198.65,201.29,392437.0708,80922890.46,121866
1.56911E+12,9/22/2019,ETHUSDT,215.04,215.61,206.1,211.2,445388.9479,93662351.5,108397
1.56902E+12,9/21/2019,ETHUSDT,218.01,221.5,213.2,215.05,417891.5242,90638548.24,105391
1.56894E+12,9/20/2019,ETHUSDT,220.26,221.54,212.05,218.03,437804.1267,95069640.62,133129
1.56885E+12,9/19/2019,ETHUSDT,210.27,223.94,202.3,220.24,844358.8216,179595728.8,230867
1.56876E+12,9/18/2019,ETHUSDT,207.85,217.27,207.66,210.21,539028.5101,114703107.3,182943
1.56868E+12,9/17/2019,ETHUSDT,197.23,215.13,195.74,207.84,715863.2262,145945114.9,214041
1.56859E+12,9/16/2019,ETHUSDT,189.05,199.44,188.3,197.22,551006.8169,106449156,166031
1.56851E+12,9/15/2019,ETHUSDT,188.14,190.45,185.76,189.03,288928.6083,54373471.39,106052
1.56842E+12,9/14/2019,ETHUSDT,180.96,188.79,179.75,188.13,279371.8342,51424561.39,113052
1.56833E+12,9/13/2019,ETHUSDT,180.71,181.38,177.54,180.95,264422.5406,47382425.19,109752
1.56825E+12,9/12/2019,ETHUSDT,178.3,182.38,176.62,180.72,203543.1366,36419973.23,102872
1.56816E+12,9/11/2019,ETHUSDT,179.87,182.8,173,178.28,278555.4671,49657474.98,130317
1.56807E+12,9/10/2019,ETHUSDT,180.52,184.36,177,179.81,238387.51,43067898.91,116866
1.56799E+12,9/9/2019,ETHUSDT,181.18,185.38,176.01,180.54,273729.9487,49340881.23,140362
1.5679E+12,9/8/2019,ETHUSDT,177.58,184.18,176.13,181.19,290083.475,52424648.72,143793
1.56781E+12,9/7/2019,ETHUSDT,169.11,180.8,168.3,177.62,253831.2317,44282963.31,134155
1.56773E+12,9/6/2019,ETHUSDT,173.74,177.87,165,169.08,315822.3798,54567316.61,146974
1.56764E+12,9/5/2019,ETHUSDT,174.7,176.19,168.1,173.75,232753.836,40247496.56,123424
1.56756E+12,9/4/2019,ETHUSDT,178.79,180.14,173,174.72,286226.2517,50629395.49,140298
1.56747E+12,9/3/2019,ETHUSDT,178,183,174.09,178.75,327857.8545,58621819.36,147758
1.56738E+12,9/2/2019,ETHUSDT,170.73,181,170.02,178.05,294627.3125,51446380.45,116596
1.5673E+12,9/1/2019,ETHUSDT,171.52,173.42,167.61,170.74,191140.5237,32627380.93,93036
1.56721E+12,8/31/2019,ETHUSDT,168.48,174.98,165.63,171.57,194999.1958,32983642.84,101425
1.56712E+12,8/30/2019,ETHUSDT,169.03,170.77,165.55,168.5,238616.6887,40216956.6,114316
1.56704E+12,8/29/2019,ETHUSDT,173.03,173.5,163.61,169.01,295241.216,49838097.17,142645
1.56695E+12,8/28/2019,ETHUSDT,187.3,188.25,166.48,173.03,334480.6176,59498959.97,146334
1.56686E+12,8/27/2019,ETHUSDT,188.61,189.49,184.75,187.24,157898.563,29513243.5,96138
1.56678E+12,8/26/2019,ETHUSDT,186.54,193.7,186,188.67,254397.7947,48298621.32,130551
1.56669E+12,8/25/2019,ETHUSDT,190.6,192.4,182.8,186.54,169862.9152,31935951.29,103115
1.5666E+12,8/24/2019,ETHUSDT,194.02,194.09,185.63,190.6,167806.3429,31786227.86,104191
1.56652E+12,8/23/2019,ETHUSDT,190.36,196.19,188.16,194.02,192548.5155,37022930.57,128090
1.56643E+12,8/22/2019,ETHUSDT,187.45,195.14,182.8,190.35,245575.9877,46426395.05,160105
1.56635E+12,8/21/2019,ETHUSDT,196.55,197.2,179.53,187.45,284973.6419,53434048.95,150215
1.56626E+12,8/20/2019,ETHUSDT,202.24,202.75,194.45,196.6,189297.7549,37412398.98,109559
1.56617E+12,8/19/2019,ETHUSDT,194.32,203.59,192.7,202.28,239541.5978,47675347.06,116606
1.56609E+12,8/18/2019,ETHUSDT,185.67,197.91,183.35,194.33,175363.5062,33655229.09,102057
1.566E+12,8/17/2019,ETHUSDT,184.83,187,181.83,185.59,138799.6151,25599796.9,101721
1.56591E+12,8/16/2019,ETHUSDT,187.98,188.39,178.04,184.88,282177.0158,51945182.47,150695
1.56583E+12,8/15/2019,ETHUSDT,187.08,189.95,181.23,188.03,237953.0943,44183760.71,119008
1.56574E+12,8/14/2019,ETHUSDT,209.31,209.9,183.49,187.1,325228.9893,63597043.19,171181
1.56565E+12,8/13/2019,ETHUSDT,211.58,214.3,204,209.3,166922.482,34861802.4,102967
1.56557E+12,8/12/2019,ETHUSDT,216.41,216.81,209.75,211.41,122760.9462,26091487.96,85543
1.56548E+12,8/11/2019,ETHUSDT,206.48,216.94,206.14,216.42,188474.0905,39875149.55,112904
1.5654E+12,8/10/2019,ETHUSDT,210.52,215,202.6,206.48,252614.0239,52534644.57,142706
1.56531E+12,8/9/2019,ETHUSDT,221.38,221.79,207.3,210.53,232062.1276,49415315.75,140538
1.56522E+12,8/8/2019,ETHUSDT,226.11,228.5,215.51,221.39,236886.3542,52730777.07,132568
1.56514E+12,8/7/2019,ETHUSDT,226.31,231.25,220.95,226.1,279104.7037,63135096.49,159413
1.56505E+12,8/6/2019,ETHUSDT,233.53,239.15,223.03,226.28,341279.0816,78590684.02,172932
1.56496E+12,8/5/2019,ETHUSDT,221.79,236.25,221.79,233.54,307956.2721,70962003.84,173092
1.56488E+12,8/4/2019,ETHUSDT,222.14,223.34,216.9,221.79,135622.0258,29836777.69,90502
1.56479E+12,8/3/2019,ETHUSDT,217.69,224.51,216.62,222.14,181591.953,40285734.53,110659
1.5647E+12,8/2/2019,ETHUSDT,216.8,222.18,214.31,217.61,206867.0304,45116694.86,123571
1.56462E+12,8/1/2019,ETHUSDT,218.42,219.39,210.54,216.84,186806.1884,40054998.68,116919
1.56453E+12,7/31/2019,ETHUSDT,209.57,218.79,209.2,218.42,207213.5566,44416634.9,122971
1.56444E+12,7/30/2019,ETHUSDT,210.84,214.36,204.4,209.58,222683.7939,46627086.48,129043
1.56436E+12,7/29/2019,ETHUSDT,211.58,215.83,206.59,210.89,226941.28,47853275.13,133256
1.56427E+12,7/28/2019,ETHUSDT,207.3,213.52,198.24,211.62,218801.1669,45414505.79,132599
1.56419E+12,7/27/2019,ETHUSDT,218.81,223.3,203,207.3,301209.4111,63931823.16,180170
1.5641E+12,7/26/2019,ETHUSDT,219.14,220,212.71,218.81,197781.9865,42839496.54,133271
1.56401E+12,7/25/2019,ETHUSDT,216.31,225.12,215.23,219.14,280370.2963,62017449.36,167223
1.56393E+12,7/24/2019,ETHUSDT,212.55,218.28,202,216.31,331162.6484,69281797.02,188919
1.56384E+12,7/23/2019,ETHUSDT,217.59,219.55,208.36,212.48,317876.4824,67930201.67,169515
1.56375E+12,7/22/2019,ETHUSDT,225.49,228.34,212.25,217.51,271310.4045,59602149.04,155651
1.56367E+12,7/21/2019,ETHUSDT,228.25,229.66,216.99,225.38,270046.1519,60421739.05,149561
1.56358E+12,7/20/2019,ETHUSDT,220.84,235.09,219.78,228.2,325393.9723,74182517.24,158590
1.56349E+12,7/19/2019,ETHUSDT,225.75,226.23,212.52,220.73,371622.2187,81600507.57,178357
1.56341E+12,7/18/2019,ETHUSDT,210.8,229.65,205.71,225.73,609081.4909,132637638.8,264573
1.56332E+12,7/17/2019,ETHUSDT,198.94,219.86,191.84,210.81,694854.1013,143020072,306708
1.56324E+12,7/16/2019,ETHUSDT,228.2,234.5,192.25,198.88,715604.832,151473621.6,315783
1.56315E+12,7/15/2019,ETHUSDT,225.83,235.58,203.08,228.2,715991.2069,159784811.6,320571
1.56306E+12,7/14/2019,ETHUSDT,268.8,269.74,222.81,225.85,540052.5842,130785859,260313
1.56298E+12,7/13/2019,ETHUSDT,274.53,275.04,262.2,268.79,205959.2685,55323572.09,132115
1.56289E+12,7/12/2019,ETHUSDT,268.67,278.99,266.21,274.62,266734.5421,72743548.04,150653
1.5628E+12,7/11/2019,ETHUSDT,289.23,289.23,262.12,268.63,501592.7521,136450969.6,278211
1.56272E+12,7/10/2019,ETHUSDT,307.46,314.18,281.04,289.23,457080.9406,135779813.6,241966
1.56263E+12,7/9/2019,ETHUSDT,311.96,318.19,302.69,307.46,309447.3493,96199378.54,183056
1.56254E+12,7/8/2019,ETHUSDT,304.72,313.74,300.78,311.97,289607.3418,88890021.75,156865
1.56246E+12,7/7/2019,ETHUSDT,288.29,309.69,284.25,304.72,246111.366,73170809.76,146592
1.56237E+12,7/6/2019,ETHUSDT,287.32,296.71,285.28,288.29,196064.6471,57137782.6,122419
1.56228E+12,7/5/2019,ETHUSDT,282.86,294.89,280.78,287.47,261139.2834,75165110.7,151476
1.5622E+12,7/4/2019,ETHUSDT,301.11,302.74,280.53,282.73,270791.3688,79507234.74,155911
1.56211E+12,7/3/2019,ETHUSDT,291.47,302.89,285,301.14,370521.9664,109262202.2,203286
1.56203E+12,7/2/2019,ETHUSDT,295.03,297.57,272.65,291.48,493772.9658,140020251.9,255019
1.56194E+12,7/1/2019,ETHUSDT,292.89,303.49,280.13,295.07,489769.2742,142871936.8,247035
1.56185E+12,6/30/2019,ETHUSDT,317.64,323.5,290.12,292.7,489028.5684,149527443.6,265958
1.56177E+12,6/29/2019,ETHUSDT,310.95,324.74,295.18,317.62,425555.1626,130425514,233883
1.56168E+12,6/28/2019,ETHUSDT,298.35,313.58,295.22,311.05,529174.4772,161838706.8,260039
1.56159E+12,6/27/2019,ETHUSDT,339.53,347,280.01,298.35,1016826.449,315174509.7,449424
1.56151E+12,6/26/2019,ETHUSDT,318.29,366.8,315.57,339.39,1008551.287,341534154.5,477973
1.56142E+12,6/25/2019,ETHUSDT,311.65,318.99,307,318.26,345559.6505,108143161.2,183415
1.56133E+12,6/24/2019,ETHUSDT,308.42,314.41,298,311.64,352791.2696,108439071.6,185588
1.56125E+12,6/23/2019,ETHUSDT,310.7,321.7,305.58,308.52,418812.0275,131252843.5,241819
1.56116E+12,6/22/2019,ETHUSDT,294.25,314.39,289.69,310.79,726254.6706,222036096.3,336414
1.56108E+12,6/21/2019,ETHUSDT,271.27,295.94,271.22,294.35,519818.0691,148641528.5,240649
1.56099E+12,6/20/2019,ETHUSDT,268.16,273.63,265.71,271.22,200717.7737,53998507.96,130438
1.5609E+12,6/19/2019,ETHUSDT,264.68,270,263.59,268.14,208375.6838,55665919.15,111358
1.56082E+12,6/18/2019,ETHUSDT,273.14,273.58,261.45,264.66,319941.5516,85335852.93,184954
1.56073E+12,6/17/2019,ETHUSDT,267.73,276,266.81,273.16,339277.6671,91807270.71,185899
1.56064E+12,6/16/2019,ETHUSDT,267.78,277.06,263.31,267.73,458176.5424,123848161.5,206212
1.56056E+12,6/15/2019,ETHUSDT,262.48,272.27,260.61,267.82,286594.9803,76053046.55,146902
1.56047E+12,6/14/2019,ETHUSDT,254.67,264.26,251.75,262.47,327383.2824,84045849.54,175229
1.56038E+12,6/13/2019,ETHUSDT,261.13,262.98,253.69,254.67,291757.2164,75447391.04,159838
1.5603E+12,6/12/2019,ETHUSDT,244.36,261.87,242.2,261.15,336499.3016,84660448.57,171468
1.56021E+12,6/11/2019,ETHUSDT,246.61,247.8,236.49,244.29,237508.428,57549753.74,133083
1.56012E+12,6/10/2019,ETHUSDT,231.02,247.45,227.03,246.51,314662.5264,75090336.66,162704
1.56004E+12,6/9/2019,ETHUSDT,243.33,244.53,226.56,230.98,316931.8564,74594101.42,147025
1.55995E+12,6/8/2019,ETHUSDT,248.78,250.53,240.37,243.25,188448.2775,46293916.79,108260
1.55987E+12,6/7/2019,ETHUSDT,248.77,253.28,243.46,248.77,353378.6568,87644279.25,149700
1.55978E+12,6/6/2019,ETHUSDT,245.62,250.66,235.01,248.76,297579.1473,72417630,146839
1.55969E+12,6/5/2019,ETHUSDT,241.46,250.41,237.37,245.63,335953.3793,81839286.62,173428
1.55961E+12,6/4/2019,ETHUSDT,250.02,251.67,234.39,241.39,633822.7125,154709331.3,270568
1.55952E+12,6/3/2019,ETHUSDT,268.87,270,248,249.91,397360.6528,103602836.7,193998
1.55943E+12,6/2/2019,ETHUSDT,264.33,273.2,263.2,268.88,301536.1506,80960737.41,138349
1.55935E+12,6/1/2019,ETHUSDT,267.9,275.5,260.68,264.33,455676.9861,121851235.8,182844
1.55926E+12,5/31/2019,ETHUSDT,254.59,268.72,245.21,267.9,602153.8724,154783065.8,253604
1.55917E+12,5/30/2019,ETHUSDT,268.92,288.62,240.14,254.56,1066279.494,289930479.4,368300
1.55909E+12,5/29/2019,ETHUSDT,271.08,274.04,260.05,268.83,383412.4577,102868997.4,173915
1.559E+12,5/28/2019,ETHUSDT,270.7,275.95,264.45,271.03,409443.6936,110617403.7,181468
1.55892E+12,5/27/2019,ETHUSDT,264.35,279.59,260,270.53,635463.502,170250734.9,246768
1.55883E+12,5/26/2019,ETHUSDT,250.17,269.4,245.11,264.45,450090.2232,115089467.8,159525
1.55874E+12,5/25/2019,ETHUSDT,248.84,257.33,247.22,250.22,332544.3873,83665127.84,125719
1.55866E+12,5/24/2019,ETHUSDT,244.63,254.35,241.54,248.87,447066.926,111294049.4,171482
1.55857E+12,5/23/2019,ETHUSDT,243.68,247.34,231.1,244.56,600193.8937,144051488.9,198869
1.55848E+12,5/22/2019,ETHUSDT,253.35,260.18,239.63,243.64,592848.9561,149006735.6,208482
1.5584E+12,5/21/2019,ETHUSDT,250.48,262,246.06,253.43,580249.6975,146749988.3,229662
1.55831E+12,5/20/2019,ETHUSDT,259.37,259.49,238,250.37,666889.8224,165783106.1,246484
1.55822E+12,5/19/2019,ETHUSDT,233.57,264,231.77,259.51,823859.0634,207383027.8,285496
1.55814E+12,5/18/2019,ETHUSDT,244.31,248,230.62,233.6,673218.0998,160450040.8,236314
1.55805E+12,5/17/2019,ETHUSDT,264.35,268.74,223.43,244.3,1529892.569,366429299.2,517016
1.55796E+12,5/16/2019,ETHUSDT,248.06,279.76,241.76,264.25,1733360.894,452410350.1,553635
1.55788E+12,5/15/2019,ETHUSDT,216.4,250.27,216.21,248.1,574697.2993,135054369.6,176272
1.55779E+12,5/14/2019,ETHUSDT,195.83,219.81,194.19,216.4,864211.006,179717430.3,248577
1.55771E+12,5/13/2019,ETHUSDT,188.07,206.87,185.32,195.84,669265.4652,131102303.1,190439
1.55762E+12,5/12/2019,ETHUSDT,190.2,204.32,181,188.11,823372.2815,157611011.7,228585
1.55753E+12,5/11/2019,ETHUSDT,172.92,205.23,172.92,190.2,885292.3839,167180496.8,246217
1.55745E+12,5/10/2019,ETHUSDT,170.96,176.7,168.46,172.91,425543.7402,73717438.65,142024
1.55736E+12,5/9/2019,ETHUSDT,170.88,173.88,166.57,170.9,284663.9946,48482365.54,111190
1.55727E+12,5/8/2019,ETHUSDT,169.07,173.17,164.8,170.85,296410.761,50307994.58,108809
1.55719E+12,5/7/2019,ETHUSDT,172.98,182.76,167.89,169.18,732496.8786,129206700.1,208268
1.5571E+12,5/6/2019,ETHUSDT,163.05,178.05,157.55,173,506528.1428,86112232.48,151543
1.55701E+12,5/5/2019,ETHUSDT,163.71,165.36,159.18,163.05,176029.1045,28659516.79,79825
1.55693E+12,5/4/2019,ETHUSDT,168.1,171.3,159.76,163.7,312928.5835,51596174.4,115264
1.55684E+12,5/3/2019,ETHUSDT,161.82,170.86,160.99,168.06,416357.5212,69185162.6,136042
1.55676E+12,5/2/2019,ETHUSDT,160.2,163.48,158.5,161.81,289519.0203,46716417.01,97201
1.55667E+12,5/1/2019,ETHUSDT,161.85,163.88,158.36,160.19,192517.6276,30965351.7,88509
1.55658E+12,4/30/2019,ETHUSDT,155.14,162.89,155.11,161.83,305056.2465,48352308.35,109233
1.5565E+12,4/29/2019,ETHUSDT,157.86,159.05,152,155.11,243591.949,37892463.29,98779
1.55641E+12,4/28/2019,ETHUSDT,159.32,160.24,156.92,157.85,152976.3018,24304182.14,72048
1.55632E+12,4/27/2019,ETHUSDT,157.93,166.24,156.35,159.31,215918.6384,34294278,89809
1.55624E+12,4/26/2019,ETHUSDT,154.7,162.56,151.4,157.95,500355.8628,78334214.87,162730
1.55615E+12,4/25/2019,ETHUSDT,164.78,165.49,150.35,154.72,422657.0324,67326464.65,139927
1.55606E+12,4/24/2019,ETHUSDT,169.15,169.87,159.26,164.78,426497.0415,70076178.28,154469
1.55598E+12,4/23/2019,ETHUSDT,170.52,175.83,167.78,169.16,363523.3453,62784241.17,126520
1.55589E+12,4/22/2019,ETHUSDT,168.59,172.3,167,170.52,269868.3988,45832751.06,96396
1.5558E+12,4/21/2019,ETHUSDT,172.89,173.48,164.82,168.59,283450.4394,47781349.4,108394
1.55572E+12,4/20/2019,ETHUSDT,172.66,176.97,169.87,172.88,253596.4841,43939979.02,94403
1.55563E+12,4/19/2019,ETHUSDT,173.34,173.55,168.59,172.64,320541.7217,54991300.11,104551
1.55555E+12,4/18/2019,ETHUSDT,165.75,175.2,165.04,173.33,396118.9441,68031293.23,114728
1.55546E+12,4/17/2019,ETHUSDT,165.41,167.28,163.78,165.75,227841.5498,37678036.6,85475
1.55537E+12,4/16/2019,ETHUSDT,159.91,166.73,159.41,165.37,240370.5044,39245823.49,82937
1.55529E+12,4/15/2019,ETHUSDT,167.21,168.81,155.7,159.95,351548.9079,57215098.11,113590
1.5552E+12,4/14/2019,ETHUSDT,162.99,168.11,161.2,167.23,186977.6621,30640985.06,72468
1.55511E+12,4/13/2019,ETHUSDT,163.2,165.37,160.74,162.99,179237.7457,29247030.15,75202
1.55503E+12,4/12/2019,ETHUSDT,164.06,166.5,158.11,163.19,316337.8782,51556919.15,124732
1.55494E+12,4/11/2019,ETHUSDT,177.12,177.48,158.27,164.07,661305.3032,110201659.9,224876
1.55485E+12,4/10/2019,ETHUSDT,174.58,183.77,168,177.12,523943.205,93283836.59,171960
1.55477E+12,4/9/2019,ETHUSDT,178.71,179.17,171.05,174.6,431986.3611,75745619.57,156659
1.55468E+12,4/8/2019,ETHUSDT,174.29,185.87,170.9,178.72,873410.0729,156417981.3,272413
